genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,Title
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16578,9,13,0.14307582,0.11420611,0.10551768,0.19668310880661,2.77753782272339,7,4492.72355957031,2803.651953125,20,0,0,20,13.32109375,10.52140625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16665,13,12,0.2575519,0.19383435,0.0957575,0.19668310880661,2.77753782272339,7,4212.47299804687,2808.64923095703,143,0,0,143,81.95859375,48.949375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,30035,14,13,0.4613466,0.09508757,0.08859586,0.19668310880661,2.77753782272339,7,5201.40151367188,2782.06805419922,96,0,0,96,46.82703125,29.93859375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34991,12,13,0.28846857,0.10986524,0.1059086,0.19668310880661,2.77753782272339,20,4019.29721679688,2766.10523681641,168,0,0,168,87.64828125,59.47078125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,1976,14,12,0.48629802,0.11999011,0.07422779,0.19668310880661,2.77753782272339,7,4137.22060546875,2958.20980224609,126,0,0,126,55.6325,45.83359375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35247,12,14,0.50182235,0.10490112,0.10058699,0.19668310880661,2.77753782272339,24,3699.20373535156,2784.24036865234,124,0,0,124,59.064375,47.82046875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16688,14,12,0.5126522,0.10209111,0.091429435,0.19668310880661,2.77753782272339,7,4177.2021484375,2827.97760009766,163,0,0,163,68.27625,50.4846875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35248,12,14,0.45942298,0.09542884,0.0757487,0.19668310880661,2.77753782272339,24,3727.98088378906,2785.81336669922,58,0,0,58,31.1578125,16.66265625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34894,14,12,0.5294982,0.09994625,0.081207745,0.19668310880661,2.77753782272339,7,3949.53039550781,2931.13306884766,197,0,0,198,72.430625,58.5225,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17306,12,14,0.6548802,0.071611434,0.060837194,0.19668310880661,2.77753782272339,7,4350.4095703125,2836.89429931641,132,0,0,132,71.5275,51.116875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29414,13,12,0.40212876,0.12319975,0.10580076,0.19668310880661,2.77753782272339,7,5348.551953125,2891.66119384766,123,0,0,123,50.43953125,35.76375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17186,13,12,0.357198,0.11303815,0.088191174,0.19668310880661,2.77753782272339,7,4289.37392578125,2949.67805175781,31,0,0,31,15.895,9.52796875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17371,9,17,0.16849203,0.16522583,0.15661556,0.19668310880661,2.77753782272339,9,4783.59331054688,2644.67186279297,131,0,0,131,69.8115625,50.62015625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29556,14,12,0.69164073,0.06711614,0.064457,0.19668310880661,2.77753782272339,7,5362.77783203125,2877.94124755859,103,0,0,103,51.5684375,39.24078125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34904,13,9,0.27143535,0.21437801,0.066268176,0.19668310880661,2.77753782272339,7,3959.97983398438,2959.55203857422,172,0,0,172,75.27546875,47.685,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29577,14,13,0.44177383,0.08769007,0.07158968,0.19668310880661,2.77753782272339,7,5410.56418457031,2901.53684082031,188,0,0,188,69.179375,40.23421875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,20415,12,14,0.2271302,0.1617923,0.107524104,0.19668310880661,2.77753782272339,24,2895.50383300781,2947.76492919922,99,0,0,99,38.0215625,6.86375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16734,13,17,0.2961374,0.17015259,0.10288564,0.19668310880661,2.77753782272339,7,4256.8298828125,2811.27829589844,41,0,0,41,20.18484375,10.8375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29600,13,17,0.36934114,0.09395011,0.07551536,0.19668310880661,2.77753782272339,7,5375.3966796875,2926.47114257812,165,0,0,165,65.928125,45.336875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29777,13,2,0.15499051,0.14739881,0.13496876,0.19668310880661,2.77753782272339,13,5333.09216308594,3029.78204345703,188,0,0,188,540.5203125,21.9459375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35452,13,14,0.31509933,0.14796767,0.103713244,0.19668310880661,2.77753782272339,7,3777.25598144531,2781.16409912109,168,0,0,168,74.77875,60.37390625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34938,13,12,0.3856629,0.10832522,0.10096188,0.19668310880661,2.77753782272339,7,3870.57917480469,2935.66301269531,171,0,0,172,77.53328125,44.975625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,30714,13,12,0.29895794,0.13025606,0.12329166,0.19668310880661,2.77753782272339,7,5237.65310058594,2839.31439208984,154,0,0,154,77.849375,61.09640625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34585,14,13,0.3830381,0.09912991,0.095745854,0.19668310880661,2.77753782272339,12,4027.85324707031,2965.50411376953,218,0,0,218,80.51359375,60.32875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35480,14,12,0.67230076,0.076074384,0.06655771,0.19668310880661,2.77753782272339,18,3802.9,2754.47501220703,151,0,0,151,53.1940625,44.11765625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,3230,14,12,0.69123715,0.075322226,0.05014,0.19668310880661,2.77753782272339,7,5434.36708984375,2906.36789550781,196,0,0,196,73.875625,61.5028125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,3231,13,12,0.43108377,0.12751155,0.08936983,0.19668310880661,2.77753782272339,7,5427.86716308594,2910.63221435547,112,0,0,112,51.478125,40.59546875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34969,13,2,0.18893409,0.11899378,0.11635721,0.19668310880661,2.77753782272339,14,4081.43354492187,2673.48511962891,162,0,0,162,422.5721875,4.9671875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16581,13,12,0.2943991,0.204198,0.13377002,0.19668310880661,2.77753782272339,7,4524.77868652344,2796.65667724609,185,0,0,185,81.5521875,59.425625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35499,13,14,0.29433638,0.18989012,0.08120915,0.19668310880661,2.77753782272339,14,3779.63415527344,2732.52484130859,173,0,0,173,86.9709375,69.22453125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35504,13,14,0.44206855,0.13475819,0.09217658,0.19668310880661,2.77753782272339,14,3790.68830566406,2739.69879150391,164,0,0,164,68.7278125,57.48390625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16599,13,14,0.41969532,0.116448075,0.08494613,0.19668310880661,2.77753782272339,7,4413.29379882813,2850.81242675781,160,0,0,160,76.90109375,56.6259375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,30048,12,13,0.29293245,0.20356767,0.08269044,0.19668310880661,2.77753782272339,7,5221.02622070312,2770.48348388672,301,0,0,301,160.98203125,75.09484375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16150,13,9,0.2415546,0.11644949,0.11580886,0.19668310880661,2.77753782272339,13,4675.42707519531,3110.88316650391,75,0,0,75,42.7178125,37.52484375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17277,13,12,0.2964873,0.11372087,0.09114774,0.19668310880661,2.77753782272339,7,4431.85310058594,2814.37344970703,62,0,0,62,30.02890625,22.71359375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16643,14,12,0.44689056,0.10138467,0.08541254,0.19668310880661,2.77753782272339,12,4415.28308105469,2887.22857666016,194,0,0,196,84.0809375,49.98796875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17121,13,12,0.47811815,0.10089501,0.0715816,0.19668310880661,2.77753782272339,7,4202.37800292969,2959.61221923828,204,0,0,205,92.5703125,54.0971875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16632,13,12,0.33231091,0.22781637,0.10753467,0.19668310880661,2.77753782272339,7,4435.718359375,2876.99558105469,71,0,0,71,47.63984375,37.1184375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17301,12,14,0.5156891,0.10766664,0.07950717,0.19668310880661,2.77753782272339,7,4355.09204101563,2830.83950195313,146,0,0,146,85.11953125,53.465,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,20514,13,12,0.5030249,0.08295208,0.06904573,0.19668310880661,2.77753782272339,11,2879.35798339844,3201.30876464844,120,0,0,120,35.26703125,31.56421875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17125,12,14,0.3392374,0.13053875,0.083040744,0.19668310880661,2.77753782272339,7,4219.831640625,2947.83029785156,71,0,0,71,35.89921875,16.436875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29497,13,12,0.4577246,0.14853917,0.0741295,0.19668310880661,2.77753782272339,7,5304.87241210938,2816.86783447266,136,0,0,136,73.2434375,58.4321875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29508,14,12,0.6018088,0.07253871,0.0628053,0.19668310880661,2.77753782272339,12,5355.01577148438,2826.71650390625,229,0,0,229,107.24609375,82.0940625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29881,12,14,0.25590828,0.2236355,0.089333825,0.19668310880661,2.77753782272339,7,5247.19526367188,2828.10231933594,165,0,0,165,76.63015625,56.2646875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16914,13,12,0.28445268,0.23755981,0.15763451,0.19668310880661,2.77753782272339,7,4357.49221191406,2909.55581054688,201,0,0,201,103.90453125,70.7146875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16682,14,13,0.44554496,0.117872715,0.09389663,0.19668310880661,2.77753782272339,7,4218.6462890625,2822.37830810547,219,0,0,219,102.73046875,64.5734375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35567,2,14,0.19365035,0.18849193,0.11326613,0.19668310880661,2.77753782272339,7,3802.16953125,2639.77377929688,261,1,0,262,881.08875,15.6240625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16691,14,12,0.52605945,0.1258951,0.069007404,0.19668310880661,2.77753782272339,7,4213.55832519531,2831.26325683594,255,0,0,255,96.86015625,69.31484375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16922,12,14,0.38000527,0.22194539,0.11994456,0.19668310880661,2.77753782272339,7,4366.45747070313,2913.49349365234,139,0,0,140,81.28125,48.226875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29725,12,13,0.2095608,0.18672931,0.12140973,0.19668310880661,2.77753782272339,14,5320.9169921875,2810.37205810547,31,0,0,31,29.12578125,9.52796875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16705,14,11,0.5732625,0.09155083,0.06048545,0.19668310880661,2.77753782272339,7,4210.88671875,2841.16940917969,204,0,0,204,74.598125,54.14234375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16707,14,12,0.5955015,0.07850063,0.074678555,0.19668310880661,2.77753782272339,28,4226.37058105469,2844.77630615234,219,0,0,219,85.30015625,52.87796875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,15627,13,17,0.22839417,0.1222611,0.09174351,0.19668310880661,2.77753782272339,13,4737.34675292969,3217.55961914063,146,0,0,146,67.96015625,45.20140625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16954,12,13,0.25146064,0.24739105,0.1340392,0.19668310880661,2.77753782272339,7,4350.98605957031,2940.03980712891,186,0,0,187,91.08015625,59.47078125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16957,12,14,0.3159397,0.13266508,0.099222794,0.19668310880661,2.77753782272339,7,4344.36245117187,2944.04161376953,128,0,0,128,68.818125,40.3696875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,5551,14,9,0.42501983,0.08737696,0.067745544,0.19668310880661,2.77753782272339,17,2396.20893554688,3083.18283691406,46,0,0,46,35.8540625,12.5534375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35437,13,14,0.40909144,0.10267901,0.06228189,0.19668310880661,2.77753782272339,7,3786.00915527344,2768.57534179688,86,0,0,86,41.9953125,31.11265625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,18070,2,14,0.16976316,0.15748459,0.098365,0.19668310880661,2.77753782272339,1,2853.19537353516,2452.017578125,267,0,0,267,782.33203125,14.40484375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,5762,13,14,0.41911766,0.12046994,0.06890953,0.19668310880661,2.77753782272339,17,2342.70708007813,3180.99862060547,106,0,0,106,47.7753125,38.60859375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35447,13,12,0.32214296,0.25745445,0.10917739,0.19668310880661,2.77753782272339,7,3753.13972167969,2775.59884033203,161,0,0,163,77.2171875,56.535625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35448,14,12,0.5687016,0.080973834,0.060671333,0.19668310880661,2.77753782272339,7,3803.491015625,2777.56612548828,164,0,0,164,73.10796875,56.2646875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35134,2,14,0.18530563,0.12095017,0.08228889,0.19668310880661,2.77753782272339,11,3971.00949707031,3235.890234375,399,0,0,399,560.97609375,9.97953125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,3224,14,12,0.6967185,0.074820206,0.052906077,0.19668310880661,2.77753782272339,7,5439.62023925781,2896.70454101563,207,0,0,207,68.68265625,57.03234375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34951,12,14,0.32308933,0.16705129,0.090105355,0.19668310880661,2.77753782272339,7,3874.92131347656,2945.41331787109,214,1,0,215,94.15078125,47.32375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17020,14,11,0.66783863,0.09413097,0.047519375,0.19668310880661,2.77753782272339,7,4303.23955078125,2851.58211669922,155,0,0,155,71.84359375,56.40015625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35665,14,13,0.26614767,0.09402628,0.0936869,0.19668310880661,2.77753782272339,20,3964.81005859375,2765.85227050781,61,0,0,61,24.1134375,12.59859375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35679,12,13,0.27603313,0.17576146,0.11176541,0.19668310880661,2.77753782272339,2,3827.71643066406,2783.90688476563,148,0,0,148,69.6309375,49.8525,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16393,13,14,0.31495413,0.18282151,0.07495745,0.19668310880661,2.77753782272339,7,4293.45209960938,2952.83525390625,89,0,0,89,44.11765625,34.68,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35680,14,12,0.49261165,0.11354494,0.0947375,0.19668310880661,2.77753782272339,1,3839.78120117187,2785.72060546875,123,0,0,123,51.79421875,39.33109375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35683,13,14,0.41201374,0.14010526,0.064732276,0.19668310880661,2.77753782272339,26,3848.4248046875,2787.34901123047,160,0,0,160,61.6834375,46.781875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35685,12,14,0.43882278,0.12397202,0.10916401,0.19668310880661,2.77753782272339,20,3834.47119140625,2788.22889404297,141,0,0,141,58.47734375,42.76296875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,35510,12,14,0.5639333,0.101359986,0.068531275,0.19668310880661,2.77753782272339,18,3807.86843261719,2747.33364257813,374,0,0,374,171.45828125,122.283125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16406,12,13,0.35477194,0.11401349,0.10863827,0.19668310880661,2.77753782272339,7,4294.18464355469,2960.25698242188,135,0,0,135,73.7853125,55.3615625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34554,12,14,0.3946142,0.14367568,0.10441288,0.19668310880661,2.77753782272339,7,4025.39165039063,2939.96862792969,158,0,0,158,64.07671875,40.5503125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34562,14,12,0.5876167,0.08416845,0.065856546,0.19668310880661,2.77753782272339,7,4039.76030273437,2934.89228515625,239,0,0,241,90.5834375,67.55375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16413,14,13,0.71008813,0.04509011,0.0436581,0.19668310880661,2.77753782272339,7,4225.715234375,2964.46340332031,223,0,0,223,72.25,55.3615625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,17108,12,14,0.38056067,0.1445877,0.13143618,0.19668310880661,2.77753782272339,7,4158.92548828125,2968.82421875,162,0,0,162,68.1859375,48.18171875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34579,12,14,0.2528362,0.19051623,0.11875706,0.19668310880661,2.77753782272339,7,4020.77392578125,2957.21038818359,178,0,0,178,82.04890625,48.09140625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,36300,17,12,0.19040397,0.1268725,0.11078609,0.19668310880661,2.77753782272339,11,3572.63591308594,2785.22110595703,100,0,0,100,54.41328125,33.18984375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16630,12,13,0.43330562,0.13367073,0.098137625,0.19668310880661,2.77753782272339,7,4443.01101074219,2876.67662353516,119,0,0,120,59.56109375,37.43453125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,10181,2,13,0.2329068,0.14004356,0.08804282,0.19668310880661,2.77753782272339,5,761.186569213867,2975.95728759766,363,0,0,363,587.75375,50.6653125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,32756,2,14,0.1797499,0.14239118,0.10502824,0.19668310880661,2.77753782272339,4,3632.65263671875,2359.53317871094,190,0,0,190,613.221875,25.1971875,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29409,14,13,0.45490104,0.09245661,0.07734342,0.19668310880661,2.77753782272339,7,5341.61499023438,2889.65406494141,135,0,0,135,52.33609375,26.41640625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,29514,13,12,0.2997734,0.17429397,0.11264231,0.19668310880661,2.77753782272339,7,5326.45361328125,2832.64699707031,254,0,0,254,116.0515625,80.15234375,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,16453,2,14,0.23467158,0.17579347,0.10266768,0.19668310880661,2.77753782272339,1,4255.12822265625,3032.74479980469,551,0,0,552,1063.47484375,46.6915625,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
Npy2r,Ndst4,Plekha2,Slc44a5,Prox1,7,34611,14,13,0.434692,0.080703765,0.079088256,0.19668310880661,2.77753782272339,1,4082.11379394531,2787.94562988281,255,0,0,256,93.15734375,70.66953125,Neurons,Neurons,Endothelial,Neurons,Neurons,Neurons,Cnn Model With Raw Data and Whole Split
